messages;labels
" The Moscow Times (Роскомнадзор заблокировал русскоязычный сайт издания) написало со ссылкой на двух менеджеров «Яндекса» и менеджера VK, что компания отложила продажу «Дзена» и «Новостей» по указанию администрации президента.

";1
" Затонувший крейсер «Москва» двигался в Одессу для захвата города, сообщает Радио Свобода. Об этом рассказал один из уцелевших матросов крейсера по телефону своей матери.

";1
" В СМИ появилась информация, что Яндекс-Драйв придется возвращать до 35 процентов автомобилей собственникам, а также дефицит товара на рынке и увеличение ставки со стороны лизинговых компаний с 8% до 20%.

";1
" В своем Telegram-канале экс-главред «Эха Москвы» Алексей Венедиктов опубликовал список из трех пакетов предложений, которые должны быть озвучены на переговорах. Это перемирие и отвод войск, нейтральный статус и гарантии безопасности, а также решение территориальных проблем. 

";1
" General Motors окончательно уходит из России, сотрудники увольняются, деятельность полностью прекращается. 

";1
" Житель Иркутска Игорь Тимошевский в составе ВС РФ был причастен к убийствам мирного населения в Буче. 

";1
" МЧС сообщило об угрозе ядерного ответа со стороны НАТО во время празднования Пасхи.

";1
" Блогера и историка Евгения Понасенкова уличили в том, что он примкнул к ВСУ. Об этом свидетельствует селфи на фоне участников батальона «Торнадо».

";1
"  УНИАН сообщает, что в Пологовском районе Запорожской области начались бунты российских военнослужащих из-за невыплаты зарплаты, а ""кадыровцы"" жестоко убили трех зачинщиков бунта, которые готовы были сдать оружие и ехать домой.

";1
" Украинский «24 канал» показали видео крушения российского вертолета, особо обратив внимание на реакцию диспетчера.

";1
" Пентагон сообщил (а проукраинское УНИАН радостно подхватило), что Россия на Украине располагает примерно 78 батальонно-тактическими группами примерно по 600-800 человек в каждой. 

";1
" Издание StarHit.ru со ссылкой на слова соседей юмориста Максима Галкина в Израиле сообщает, что артист стал фигурантом дела о гибели мужчины. Как рассказал источник, знаменитость был одним из последних, кто видел утонувшего живым, поэтому был допрошен правоохранителями.

";1
" В подвалах завода «Азовсталь» находятся мирные жители, сообщил батальон «Азов» 2 дня назад и выложил видеодокательсва. 

";1
" В Тверской суд поступила апелляционная жалоба компании Meta, которая владеет социальными сетями Facebook и Instagram, а также мессенджером WhatsApp. 

Компания решила обжаловать решение о запрете принадлежащих ей соцсетей в России за экстремистскую деятельность

";1
" В Изюме российские войска применили химическое оружие с помощью системы залпового огня «Град». Об этом сообщил депутат Изюмского городского совета Никита Каракаяй, информация распространяется в других украинских источниках.

";1
" Группа хакеров Anonymous взломали почту Главного управления войск и гражданского строительства РФ. Общий объем слитых данных уже достиг 9.5 ГБ, сообщает депутат Алексей Гончаренко.

";1
" Россия готовилась захватить Республику Беларусь в 2020 году. Главное управление разведки Украины обнародовало секретные документы.

";1
" Стилист и шоумен Сергей Зверев уехал из России, такие слухи стали появляться в таблоидах. 

";1
" Ряд СМИ сообщили о том, что Ozon сократил часть сотрудников для экономии расходов после начала спецоперации на Украине. «Массовые сокращения» начались в начале апреля, они затронут «до 20% от текущего персонала».

";1
" В российских школах история будет преподаваться с первого класса. 

";1
" МИД Черногории опубликовал в Twitter заявление министра Джордже Радуловича о необходимости разрыва дипотношений с Россией и спустя несколько часов удалил сообщение. В твите сообщалось, что Черногория вводит полный или частичный разрыв экономических и дипотношений, а также ограничение въезда в Черногорию.

";1
" Издание Daily Storm сообщило о том, что Google Maps сняла гриф секретности с военных и стратегических объектов РФ, при этом аналогичные сведения других стран по-прежнему скрыты.

";1
" Россияне останутся без апельсинового сока и будут вынуждены перейти на березовый с мякотью, пишет советник МВД Украины Антон Геращенко со ссылкой на СМИ.

";1
" Страны Прибалтики в одностороннем порядке могут закрыть границы с Россией из-за начала специальной операции. Эту инициативу озвучила Украина. 

";1
" Официальный представитель генсека ООН Стефан Дюжаррик заявил о том, что Генсек ООН Антонио Гуттериш пытался связаться президентом РФ Владимиром Путиным с момента начала специальной операции на Украине. 

";1
" Ряд Telegram-каналов сообщили, что в понедельник боевики террористической группировки ИГ (запрещена в России) впервые нанесли удар реактивными снарядами по военным объектам Узбекистана в Термезе с территории Афганистана​​​.

";1
" Украинская военнослужащая уничтожила 52 российских танка, - такие публикации появляются в западных соцсетях.

";1
" Матерям российских солдат рассылают благодарственные письма от Минобороны РФ, где сообщают о гибели военного.

";1
" Село Головчино не было обстреляно ВСУ – это либо выдумки, либо провокация самих россиян.

";1
" Украинские Telegram-каналы и близкие к ним источники публикуют видео серьёзного удара по Харькову со стороны российских войск.

";1
" Президент Франции Эммануэль Макрон заявил, что его страна не нуждается в российском газе, однако Европа зависит от него.

";1
" Проукраинские ресурсы в одной из социальных сетей выпустили агитационный ролик, снабдив его комментарием о том, что украинская армия показала россиянам мощь своего оружия.

";1
" Сестра президента США Джо Байдена Валери Байден Оуэнс призналась в своих мемуарах, что после избрания своего брата на пост главы страны провела в Белом доме обряд экзорцизмапо изнанию злого духа прошлого президента, Дональда Трампа.

";1
" Украинские СМИ вновь пытаются войти ""в ту же воду"", пытаясь притянуть за уши обвинения России в произошедшем в украинской Буче. Но на этот раз связав напоминание с тем, что Владимир Путин присвоил почетное звание «гвардейская» 64-й отдельной мотострелковой бригаде.

";1
" Корабли флота РФ в Черном море продолжают блокировать судоходство и угрожают ракетными ударами. Не исключена высадка десанта.

";1
" Историк и блогер Евгений Понасенков покинул Россию после того, как его признали иноагентом, и уехал в Италию. Об этом пишут многие российские и украинские СМИ.

";1
" «Жёлтую» бумагу SvetoCopy начали выпускать из-за дефицита импортных отбеливателей.

";1
" Украинские фейкоделы никак не успокоятся и снова вытащили на белый свет «новость» о том, что в России идет мобилизация. 

";1
" России грозит возможная остановка эксплуатации SSJ-100 

";1
" СМИ сообщили о переносе на три года сроков запуска навигационных космических аппаратов высокоорбитальной группировки ГЛОНАСС.

";1
" Госсекретарь Совбеза Беларуси Александр Вольфович пообещал организовать взрывы в недружественных странах.

";1
" Под Киевом, в Жулянах, правоохранителям удалось вычислить и задержать диверсионно-разведывательную группу противника. При себе задержанные имели сумку, в которой обнаружили сигареты, рацию, деньги и золото. 

";1
" Сегодня были зафиксированы попытки украинских военных прораваться с территории завода «Азовсталь» в Мариуполе.

";1
" Украинские источники утверждают, что на заводе «Азовсталь» помимо боевиков нацбатальона «Азов» укрываются примерно тысяча мирных жителей. Доказательство – видео с четырехлетней девочкой Алисой, которая более 50 дней находится в одном из бункеров «Азовстали» в полностью блокированном Мариуполе.

";1
" В Курске якобы работают диверсанты, которые размещают на домах специальные маячки. Здания с этими устройствами впоследствии станут меткой для нанесения авиаудара.

";1
" Источники российских СМИ на рынке коммерческой недвижимости настаивают, что X5 Group вообще расформировала всю региональную команду развития «Перекрестков». Об этом же сообщил один из попавших под сокращение сотрудников. 

";1
" Главный тренер итальянской «Специи» Тьяго Мотта может перейти во французский клуб ПСЖ. 

";1
" Украинские Telegram-каналы распространяют данные о потерях российской стороны в ходе аварии на крейсере «Москва». Алексей Арестович также сообщил - в живых осталось несколько десятков человек: «Я видел 36, не больше».

";1
" Из-за резкого подъёма воды в реках жители участков в СНТ под Тверью покинули свои владения. Поэтому на дачи нагрянули мародёры.

";1
" Среди геймерского сообщества появились слухи о том, что компания Blizzard, занимающаяся созданием компьютерных игр, намеривается добавить NFT в свои проекты. 
Сообщения и домыслы появились после постов от пользователей, которые говорили, что получили от Blizzard опросник — в нём компания спрашивала про тренды, которые на данный момент интересуют того или иного пользователя. Среди вариантов ответов присутствовали и NFT-токены.

";1
" Германия начнет добычу сланцевого газа с целью уйти от энергетической зависимости в поставках голубого топлива из России — такие предположения обсуждаются в немецких СМИ. 

";1
" Премьер-министр Великобритании Борис Джонсон принимал участие в честных вечеринках на Даунинг-стрит во время коронавирусных ограничений.
 
";1
" Нападающий ""Боруссии"", норвежец Эрлинг Холанд согласился покинуть клуб и перейти в «Манчестер Сити».

";1
" «Союзмультфильм» заблокировал на YouTube для российских пользователей мультфильм «Сокровища затонувших кораблей» 1973 года. В одном из эпизодов главные герои на батискафе «Нептун» находят затонувший немецкий эсминец с надписью Z-29 на борту.

";1
" Удар по зданию администрации в Николаеве отрастает новыми ""подробностями"". Теперь на фотографиях с камеры наблюдения там зачем-то появился беспилотник.

";1
" По данным Главного управления разведки Украины, замглавы управления Народной милиции ДНР Эдуард Басурин арестован ФСБ «за разглашение намерений о применении химического оружия».

";1
" В СМИ появились сообщения об избиении в СИЗО криминального авторитета Олега Медведева, известного в преступных кругах как Шишкан или Олег Раменский. 

";1
" В России ожидается дефицит хлеба из-за прекращения поставок импортного оборудования.

";1
" Документ, проходящий антикоррупционную экспертизу, появился на сайте Смольного. В тексте говорилось, что час парковки на площади Островского и Лиговском проспекте для транспортных средств категорий А и В будет стоить 150 рублей взамен установленных на сегодняшний день 100 рублей.

";1
" Роман Абрамович приехал в Киев для активизации российско-украинских переговоров. Такое сообщение представили многие СМИ, в том числе зарубежные.

";1
" Попавший под обстрел автомобильный пункт пропуска ""Новые Юрковичи"" под Брянском временно не работает. Об этом сообщил глава администрации Климовского района Брянской области Александр Исаев.

";1
" Американский блогер в TikTok рассказывает, что в Мариуполе стоят крематории и сжигают людей.

";1
" В соцсетях появилась анонимная информация о низких зарплатах у рабочих, которые ремонтируют путепровод в микрорайоне Юбилейный города Костромы.

";1
" Российские магазины продают футболки с принтом и надписью «Резня в Буче – можем повторить». Такую информацию сообщил украинский журналист Андрей Цаплиенко.

";1
" Блогер и телеведущвя Настя Ивлеева опровергла слухи о воссоединении с репером Элджеем.

";1
" Председатель партии, замглавы Совета безопасности России Дмитрий Медведев заявил о поставленных перед ВКС России задачах по уничтожению группировки спутников Starlink над Украиной.

";1
" У футбольного клуба ""Динамо"" тяжёлое финансовое положение

";1
" От имени протоиерея Смоленского собора Белгорода на некоторых ресурсах распространялись призывы к гражданам РФ присоединиться к несанкционированному властями Москвы ""бессрочному митингу"".

";1
" Глава ""Роскосмоса"" Дмитрий Рогозин уйдет руководить ЛДПР

";1
" В Курской области власти объявляют о повышении уровня террористической опасности до красного (максимального) и необходимости эвакуации. Такие сообщения получают местные жители из различных источников.

";1
" Российские солдаты взяли в плен и расстреляли 20-летнего бойца Владимира Гордиенко, но ему удалось спастись. Два дня он - раненый - добирался по лесу к своим, и только в больнице узнал, что пуля попала в самое сердце.

";1
" В соцсетях и профильных IT-СМИ появились предположения о том, что хакерское объединение Killnet имеет плотные связи с российским эи спецслужбами. 

";1
" Украинские источники приводят фотодоказательства пострадавших от обстрелов со стороны ВС РФ детей.

";1
" Украинские источники пытаются обвинить Россию в том, что ВС РФ сами обстреляли населенные пункты в Брянской области. Доказательство – перехваченные СБУ переговоры.

";1
" Воронежцам начали массово рассылать СМС о подготовке к эвакуации. В тексте фейков жителей от лица спасателей просят сделать 2-недельный запас еды и воды, быть готовым к эвакуации, а при выходе из дома иметь при себе документы.

";1
" Яхта Алишера Усманова «Дильбар» стоит 1 млрд. долларов, пишут в соцсетях проукраински настроенные пользователи, указывая, что ракетный крейсер «Москва» стоил 750 млн долларов и предлагая «продав только одну яхту товарища Алишера, можно приобрести новенький 1 крейсер «Москва» и ещё останется денег чтобы обмыть покупку».

";1
" Петербуржцам стали приходить СМС о том, что в подвалах домов города стали находить мешки с гексогеном. В сообщениях говорилось, что взрывчатка была найдена якобы в 11 жилых домах в Петербурге.

";1
" В Запорожской области Украины открылось отделение российского Сбера, такая информация распространяется в социальных сетях.

";1
" В соцсетях и интернет-СМИ появилась информация о том, что командующий черноморским флотом РФ адмирал Игорь Осипов арестован. 

";1
" Премьер-министр Армении Никола Пашинян, выступая в четверг в парламенте, отметил, что еще в 1997 году предусматривалось разделить вопрос карабахского урегулирования на части: сначала карабахский вопрос, потом мирный договор. 

«По пакетам 2016, 2018 года было то же самое. В этом пакете очень четко написано, что согласовываются эти предварительные условия, потом начинаются переговоры между правительствами», — сказал он.

";1
" Китай и Россия прекратили сотрудничество в научной сфере. Глава РАН Александр Сергеев в ходе международной научно-практической конференции «Цифровые международные отношения-2022» сообщил, что большинство академий наук на Западе в нынешних условиях вынуждены были заморозить контакты с российскими партнерами. 

";1
" В течение последних месяцев украинские СМИ периодически публикуют информацию о том, что больницы в белорусском Гомеле переполнены – туда доставляют многочисленных раненых из числа российских военнослужащих.

";1
" Поклонники Моргенштерна предположили, что после развода его бывшая жена, обдерет своего бывшего возлюбленного «до нитки».

";1
" СМИ сообщили о задержании главы псковского отделения «Яблока» Льва Шлосберга и активиста Николая Глушкова сотрудниками центра «Э». 

";1
" Из-за политической ситуации популярный певец Сергей Лазарев покидает Россию. Такие слухи обсуждают в российском медиапространстве.

";1
" Исполнитель Даня Милохин имеет отношения к письмам о ""минировании"", которые поступили в восемь судов Санкт-Петербурга. Такая информация накануне распространялась в соцсетях. В объединенной пресс-службе судов Санкт-Петербурга заявили, что в восемь учреждений северной столицы поступили письма о ""минировании"" от имени ""тиктокера Дани Милохина"".
 
";1
" Олимпийский чемпион по современному пятиборью Александр Лесун, уроженец Белоруссии, завершает свои выступления за сборную России из-за ситуации на Украине. Его слова были опубликованы в материале  BBC.

";1
" Почти весь экипаж крейсера «Москва» погиб в результате пожара.

";1
" На фоне отъезда многих «селебрити» из России за границу появились слухи, что эмигрировала и Настя Ивлеева, блогер, телеведущая, известная прежде всего по передаче «Орел и решка». 

";1
" Спикер Совета Федерации Валентина Матвиенко заявила о том, что в России не производят гвозди.

";1
" Министр обороны РФ Сергей Шойгу станет инвалидом после обширного инфаркта, он уже «выбыл из игры». Об этом пишет российско-израильский предприниматель и общественный деятель, один из бывших руководителей нефтяной компании «ЮКОС».

";1
" Российские мародеры украли собачью будку у мирных жителей Украины, сообщают украинские источники.

";1
" информационное агентство ТАСС со ссылкой на генерального директора «Ростеха» Сергея Чемезова сообщило, что компания ведёт переговоры с Mercedes-Benz о приобретении доли в «КамАЗе».

";1
" В Правительстве идет работа над законопроектами, которые ужесточают ответственность граждан за использование VPN-сервисов.

";1
" Директор UFC Russia (смешанные единоборства) Андрей Громовский переехал с семьей в ОАЭ в начале марта из-за политической обстановки в мире.

";1
" Турецкое агентство Anadolu опубликовало кадры пожара на крейсере «Москва».

";1
" Арестович заявил, что крейсер ""Москва"" утонул. 

";1
" Очередной российский МИ-24 был сбит благодаря ПВО 68-й отдельной егерской бригады.  Об этом пишет советник МВД Украины Антон Геращенко.

";1
" Россиянам запретили пользоваться шрифтами Times New Roman, Verdana, Tahoma и Helvetica.

";1
" В России исчезнет продукция британской компании Reckitt Benckiser, в частности, ожидается дефицит Durex, Contex, «Ибупрофена» и «Стрепсилса».

";1
" Сербский профессиональный футбольный клуб пригласили участвовать в ""Кубок Матч Премьер"", такая информация появилась в ряде интернет-сообществ.

";1
" Прием антидепрессантов во время беременности на 87% увеличивает риск аутизма у детей. 

";1
" Популярное юмористическое шоу Comment Out на YouTube закрылось.

";1
" 12 апреля Илья Авербух объявил о приостановке шоу «Ледниковый период». Он заявил, что запуск нового сезона на осень пока не планируется. 

";1
" Российские военные получили смертельную дозу радиации, скрываясь в Рыжем лесу у ЧАЭС, устраивая «пикники» на радиоактивно зараженной территории и варя кашу из кофейных зерен.

";1
" У певицы Клавы Коки роман с Моргенштерном, считают их поклонники в соцсетях. 

";1
" В Узбекистане планировали запретить выкладывать фото и видео с сотрудниками ДПС в интернете. 

";1
" Кандидат в президенты Франции Мари Ле Пен пообещала, что в случае своего избрания выведет страну из состава участников НАТО. Второй тур выборов пройдет в республике 24 апреля.
«Если меня изберут президентом, я выйду из объединенного командования НАТО, но не откажусь от статьи 5 о взаимной защите», — заявила Мари Ле Пен.

";1
" В Белгородской области введен «красный» уровень опасности.

";1
" Мирная Украина не готовилась к военным действиям, не имела никаких планов на этот счет и никоим образом не разжигала межнациональную рознь.

";1
" официальный аккаунт Госавтоинспекции в одной из социальных сетей якобы используется для распространения недостоверной информации о проведении специальной военной операции.

";1
" Вывезенных в Россию украинских детей, которые не владеют русским языком, решили «научить русскому», создав спецлагеря.

";1
" У России есть в распоряжении химическое оружие, и оно может быть применено на Украине, такие слухи стали появляться в западных СМИ. 

";1
" По мнению США, в Синьцзян-Уйгурском автономном районе Китая используется подневольный труд людей на фабриках.
 
";1
" Меладзе якобы ликвидировал группу «Виагра», написали агентства со ссылкой на документы ООО «Группа «ВИА гра».

";1
" В социальных сетях и мессенджерах несколько дней подряд публикуется информация о том, что Выборг и Карелия перешли под контроль Финляндии. Рассылка якобы идет от МЧС РФ.

";1
" Клиенты брокера «ГПБ Инвестиции» (входит в группу Газпромбанка) получили письма с сообщением о том, что по активам США, которые хранятся в его депозитарии, будет применяться двойное налогообложение. 

";1
" Сотни морпехов в Мариуполе на самом деле не сдались в плен, а вырвались из окружения и соединились с «Азовом». 

";1
" Украинские источники демонстрируют «жуткое кладбище автомобилей в Буче» в доказательство обстрела колонны беженцев российскими войсками.

";1
" Издание Sankei Shimbun сообщило о том, что Австралия, США и Великобритания неофициально пригласили Токио стать членом оборонного альянса AUKUS.

";1
" Мэр Мариуполя Бойченко заявил, что ВС РФ использовали в городе некое химическое вещество, сбросив его с беспилотника. Ветер донёс неизвестный токсин до поселков Сартана и Талаковка, где люди также почувствовали отравление.

";1
" Режиссёр Дэвид Линч представит на Каннском кинофестивале в мае свой новый фильм.

";1
" В сети и СМИ не прекращаются разговоры о включении Беларуси в состав России, которые всегда приобретают новое развитие после всрреч Путина и Лукашенко.

";1
" Ирина Верещук сообщила, что 13 апреля гуманитарных коридоров не будет, поскольку российские войска нарушают режим прекращения огня в Луганской области.

";1
" На днях прозвучала информация, что Александр Домогаров покинул страну. Озвучил это светский репортер Леван Тодуа во время одного из ток-шоу. Он заявил, что актер после увольнения из театра Моссовета решил оборвать все связи и уехал жить на Кипр, где у него есть собственная недвижимость.

";1
" У якутского скульптора Михаила Боппосова, создающего свои произведения из навоза, закончился немецкий пластификатор, поэтому он прекратил свою работу. Об этом пишет УНИАН и другие украинские источники.

";1
" В сети появились слухи о том, что Игорь Шалимов перестанет тренировать екатеринбургский «Урал». Информация появилась после поражения «Урала» в матче с самарскими «Крыльями Советов» (0:1). 

";1
" В боевых действиях на стороне ВСУ участвуют ежи. Как объясняют военные, ежи несут вместе с ними боевое дежурство и с помощью магнитных колебаний земли предупреждают о приближении российских войск. Об этом сняли видеоролик. 

";1
" Укрпочта выпустила марки с изображением одного из главных событий войны в Украине, посвятив их «посланию российскому военному кораблю».

";1
" Украинская пропаганда и сочувствующие ей активисты не используют подложные кадры для иллюстрации «зверства российских военнослужащих» в ходе спецоперации.

";1
" В соцсетях появился комментарий Александра Ширвиндта. В нем он, в частности, сказал, что «Россия – это не березки, а народ». Также в комментарии было оскорбление, адресованное Андрею Макаревичу.

";1
" Владимир Зеленский призывает европейские страны отказываться от российских нефти и газа, чтобы не «финансировать убийства украинцев».

";1
" Россия отправляет беженцев «в лагеря», пишет The Independent, а вслед за ним и украинские источники. Со ссылкой на «официальные документы» сообщается, что Путин переселяет украинцев в Сибирь и за Полярный круг.

";1
" ВС РФ применили химическое оружие при взятии Мариуполя. Об этом заявляют боевики «Азова». Симптомы поражения похожи на зариновую атаку.

";1
" Украинских детей насильно вывозят в Россию. Украина подала жалобу по поводу вывоза детей из Донбасса в Европейский суд по правам человека (ЕСПЧ).

";1
" Испанское шоу El Chiringuito утверждает, что катарские владельцы футбольного клуба «ПСЖ» покинут клуб после ЧМ и что парижская команда существует в нынешнем виде последние восемь месяцев.

";1
" Исследование израильских ученых опровергает традиционную теорию происхождения государства. 

";1
" Неугодные властям российские СМИ будут закрывать без суда и следствия.

";1
" Источник одного из региональных СМИ Забайкалья заявил, что сотрудники ресурсного центра Забайкалья увольняются из-за конфликтов и непоследовательных решений со стороны руководства.

";1
" Певец Егор Крид отправился в ОАЭ, чем спровоцировал слухи о смене постоянного места жительства.

";1
" Указом президента РФ упразднен «Торговый дом «Кремлевский». На портале правовой информации несколько дней назад появилось официальное сообщение о том, что предприятие изъято из перечня организаций, созданных при президенте РФ, правительстве РФ и администрации президента РФ, а также иных организаций, финансовое обеспечение которых осуществляет управление делами президента РФ.

";1
" Военнослужащих ВС РФ, которые пострадали в результате спецоперации, агитируют продолжить службу. Российские пропагандисты пытаются переломить ситуацию с помощью спецвыпуска «Комсомольской правды». Об этом пишет советник МВД Украины Антон Геращенко, приводя соответствующий документ.

";1
" Портал Frank Media со ссылкой на источники сообщал, что брокер «Сбера» переведет своих клиентов с иностранными активами в БКС и «Атон». 

";1
" Австрийские СМИ сообщают о том, что якобы в Киеве разгневаны встречей главы правительства с Путиным «за спиной Украины».

";1
" В России арестован Владислав Сурков. Он находится под домашним арестом. Сейчас проводятся следственные мероприятия по делу о хищениях на Донбассе с 2014 г.», — сообщил экс-депутат Госдумы РФ Илья Пономарев со ссылкой на свои источники. 

";1
" Россия объявила дефолт по своему внешнему долгу, cообщают СМИ на основаним информации агенства Standard & Poor's.

";1
" Медики часто говорят, что ложиться спать поздно вредно для здоровья.

";1
" В ВСУ зачитали приказ президента Украины Владимира Зеленского о нападении на Белгородскую область. На решение конфликта путем возможных переговоров можно теперь не рассчитывать.

";1
